Level,Frequent_itemset,Frequent_item_set_seen_in,Yes_case_count,No_case_count,Total,Yes_percentage
4,booking_type=one_way_trip && dayType=WEEKEND && sla=Scheduled && source=ios,both,269.1,954.2,1223.3,22.000
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && zone_demand_popularity=POPULARITY_INDEX_2,both,62.6,221.9,284.5,22.000
4,dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && source=android,both,276.1,982.2,1258.3,21.944
4,booking_type=one_way_trip && dayType=FRIDAY && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_4,both,55.9,199.2,255.2,21.918
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && source=android,both,62.5,223.4,285.9,21.854
4,booking_type=one_way_trip && city=Bangalore && pickUpHourOfDay=MORNING && sla=Scheduled,both,83.9,300.6,384.5,21.818
4,booking_type=one_way_trip && dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT,both,92.9,333.8,426.8,21.778
4,booking_type=one_way_trip && dayType=WEEKEND && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled,both,80.4,290.1,370.5,21.698
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=MORNING,both,79.7,288.3,368.0,21.649
4,booking_type=one_way_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && source=ios,both,160.8,583.7,744.5,21.596
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && zone_demand_popularity=POPULARITY_INDEX_4,yes,49.3,179.4,228.7,21.561
4,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=MORNING && source=android,yes,49.3,179.4,228.7,21.561
4,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && source=android && zone_demand_popularity=POPULARITY_INDEX_4,yes,49.3,179.4,228.7,21.561
4,city=Hyderabad && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && source=ios,both,87.4,318.1,405.4,21.552
4,booking_type=one_way_trip && city=Bangalore && pickUpHourOfDay=MORNING && source=android,yes,49.2,179.4,228.6,21.527
4,booking_type=one_way_trip && dayType=WEEKEND && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_4,both,118.8,433.4,552.2,21.519
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EARLY && source=android,both,87.3,318.7,405.9,21.495
4,booking_type=one_way_trip && dayType=WEEKEND && sla=Scheduled && source=android,both,293.6,1073.0,1366.6,21.483
4,city=Mumbai && dayType=NORMAL_WEEKDAY && source=android && zone_demand_popularity=POPULARITY_INDEX_5,yes,49.0,179.4,228.5,21.467
4,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && source=android && zone_demand_popularity=POPULARITY_INDEX_5,yes,49.0,179.4,228.5,21.467
4,city=Bangalore && pickUpHourOfDay=VERYLATE && sla=Scheduled && source=ios,both,104.9,384.5,489.3,21.429
4,dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && source=android && zone_demand_popularity=POPULARITY_INDEX_3,both,51.2,187.8,239.0,21.429
4,booking_type=one_way_trip && city=Delhi NCR && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled,yes,48.9,179.4,228.4,21.428
4,booking_type=one_way_trip && dayType=FRIDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled,yes,48.9,179.4,228.4,21.428
4,booking_type=one_way_trip && pickUpHourOfDay=LATENIGHT && sla=Scheduled && zone=141,yes,48.9,179.4,228.4,21.428
4,city=Hyderabad && pickUpHourOfDay=LATENIGHT && sla=Scheduled && zone=141,yes,48.9,179.4,228.4,21.428
4,city=Hyderabad && pickUpHourOfDay=LATENIGHT && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,yes,48.9,179.4,228.4,21.428
4,city=Hyderabad && sla=Scheduled && source=android && zone=141,yes,48.9,179.4,228.4,21.428
4,city=Hyderabad && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_1,yes,48.9,179.4,228.4,21.428
4,city=Mumbai && pickUpHourOfDay=EVENING && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_5,yes,48.9,179.4,228.4,21.428
4,city=Pune && dayType=NORMAL_WEEKDAY && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_5,yes,48.9,179.4,228.4,21.428
4,city=Pune && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_5,yes,48.9,179.4,228.4,21.428
4,dayType=FRIDAY && pickUpHourOfDay=LATENIGHT && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,yes,48.9,179.4,228.4,21.428
4,dayType=WEEKEND && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,yes,48.9,179.4,228.4,21.428
4,dayType=WEEKEND && sla=Scheduled && source=android && zone=219,yes,48.9,179.4,228.4,21.428
4,estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=EVENING && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_5,yes,48.9,179.4,228.4,21.428
4,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_4,yes,48.9,179.4,228.4,21.428
4,pickUpHourOfDay=LATENIGHT && sla=Scheduled && zone=141 && zone_demand_popularity=POPULARITY_INDEX_1,yes,48.9,179.4,228.4,21.428
4,sla=Scheduled && source=android && zone=141 && zone_demand_popularity=POPULARITY_INDEX_1,yes,48.9,179.4,228.4,21.428
4,dayType=WEEKEND && pickUpHourOfDay=VERYLATE && source=android && zone_demand_popularity=POPULARITY_INDEX_1,both,57.1,209.9,267.0,21.379
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EARLY && source=android,both,66.4,244.7,311.1,21.341
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && source=ios,both,197.3,728.4,925.7,21.311
4,booking_type=one_way_trip && city=Delhi NCR && estimated_usage_bins=LTE_1_HOUR && source=android,both,75.9,280.7,356.6,21.277
4,booking_type=one_way_trip && dayType=WEEKEND && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,both,108.4,401.9,510.3,21.233
4,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && source=ios,both,98.6,366.1,464.7,21.224
4,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && source=android && zone_demand_popularity=POPULARITY_INDEX_2,both,127.1,472.3,599.4,21.203
4,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && sla=Scheduled && source=android,both,143.3,534.8,678.1,21.134
4,booking_type=round_trip && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_5,both,104.9,391.5,496.3,21.127
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EARLY,both,89.2,333.8,423.0,21.076
4,booking_type=one_way_trip && city=Hyderabad && dayType=NORMAL_WEEKDAY && sla=Scheduled,both,83.9,314.6,398.5,21.053
4,dayType=WEEKEND && pickUpHourOfDay=LATENIGHT && sla=Scheduled && source=android,both,55.9,209.7,265.6,21.053
4,booking_type=one_way_trip && dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled,both,471.9,1772.1,2243.9,21.028
4,booking_type=one_way_trip && pickUpHourOfDay=LATENIGHT && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,both,59.4,223.7,283.1,20.988
4,booking_type=one_way_trip && dayType=FRIDAY && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,both,62.9,237.7,300.6,20.930
4,booking_type=one_way_trip && dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled,both,237.7,898.3,1135.9,20.923
4,city=Mumbai && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_4,both,80.4,304.1,384.5,20.909
4,booking_type=one_way_trip && city=Delhi NCR && estimated_usage_bins=LTE_1_HOUR && zone_demand_popularity=POPULARITY_INDEX_5,yes,47.4,179.4,226.8,20.905
4,dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && source=android,yes,47.4,179.4,226.8,20.905
4,dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && zone_demand_popularity=POPULARITY_INDEX_3,yes,47.4,179.4,226.8,20.905
4,dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && source=android && zone_demand_popularity=POPULARITY_INDEX_2,yes,47.4,179.4,226.8,20.905
4,booking_type=one_way_trip && city=Hyderabad && dayType=WEEKEND && source=android,yes,47.3,179.4,226.8,20.872
4,booking_type=one_way_trip && city=Mumbai && dayType=WEEKEND && zone_demand_popularity=POPULARITY_INDEX_4,yes,47.3,179.4,226.8,20.872
4,booking_type=one_way_trip && dayType=FRIDAY && pickUpHourOfDay=LATENIGHT && zone_demand_popularity=POPULARITY_INDEX_1,yes,47.3,179.4,226.8,20.872
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EARLY && source=android,both,66.3,251.8,318.0,20.833
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=MORNING && source=android,both,68.3,259.9,328.2,20.809
4,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && source=ios && zone_demand_popularity=POPULARITY_INDEX_1,both,89.2,339.5,428.7,20.796
4,dayType=WEEKEND && pickUpHourOfDay=VERYLATE && source=ios && zone=219,yes,47.0,179.4,226.4,20.758
4,booking_type=one_way_trip && dayType=WEEKEND && source=ios && zone_demand_popularity=POPULARITY_INDEX_3,both,62.5,238.5,301.0,20.755
4,booking_type=one_way_trip && dayType=WEEKEND && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,both,97.9,374.0,471.9,20.741
4,booking_type=one_way_trip && dayType=FRIDAY && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,both,59.4,227.2,286.6,20.732
4,booking_type=one_way_trip && dayType=WEEKEND && source=android && zone_demand_popularity=POPULARITY_INDEX_2,both,47.3,181.7,229.1,20.661
4,booking_type=one_way_trip && city=Bangalore && dayType=FRIDAY && sla=Scheduled,both,132.8,510.3,643.1,20.652
4,booking_type=one_way_trip && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_2,both,136.3,524.3,660.6,20.635
4,city=Hyderabad && dayType=WEEKEND && sla=Scheduled && source=android,both,90.9,349.5,440.4,20.635
4,booking_type=one_way_trip && city=Bangalore && pickUpHourOfDay=VERYLATE && source=ios,both,104.1,401.3,505.5,20.599
4,booking_type=one_way_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=EVENING && sla=Scheduled,both,48.9,188.7,237.7,20.588
4,city=Bangalore && dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && source=android,both,119.5,460.9,580.4,20.588
4,city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && zone_demand_popularity=POPULARITY_INDEX_2,both,125.2,485.6,610.8,20.497
4,booking_type=one_way_trip && city=Bangalore && estimated_usage_bins=LTE_1_HOUR && zone_demand_popularity=POPULARITY_INDEX_2,both,199.2,775.8,975.0,20.428
4,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && source=android && zone_demand_popularity=POPULARITY_INDEX_3,both,55.0,214.3,269.4,20.423
4,dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_4,both,101.4,395.0,496.3,20.423
4,booking_type=round_trip && pickUpHourOfDay=EVENING && source=android && zone_demand_popularity=POPULARITY_INDEX_5,yes,46.0,179.4,225.5,20.418
4,dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && source=ios,both,206.2,807.4,1013.6,20.345
4,booking_type=one_way_trip && pickUpHourOfDay=VERYLATE && source=ios && zone_demand_popularity=POPULARITY_INDEX_1,both,98.4,386.2,484.6,20.312
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && sla=Scheduled,both,356.5,1401.6,1758.1,20.278
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=MORNING && source=android,both,62.6,246.6,309.2,20.245
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && source=android && zone_demand_popularity=POPULARITY_INDEX_2,both,161.2,635.4,796.7,20.238
4,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && zone=221 && zone_demand_popularity=POPULARITY_INDEX_2,yes,45.5,179.4,224.9,20.238
4,dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && source=ios,yes,45.5,179.4,224.9,20.238
4,dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && zone_demand_popularity=POPULARITY_INDEX_2,yes,45.5,179.4,224.9,20.238
4,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,both,59.4,234.2,293.6,20.238
4,dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && sla=Scheduled,both,62.9,248.2,311.1,20.225
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && source=android,both,144.2,569.1,713.2,20.213
4,booking_type=one_way_trip && city=Bangalore && sla=Scheduled && zone=221,yes,45.4,179.4,224.9,20.207
4,booking_type=one_way_trip && city=Delhi NCR && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,yes,45.4,179.4,224.9,20.207
4,booking_type=one_way_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=LATENIGHT && sla=Scheduled,yes,45.4,179.4,224.9,20.207
4,booking_type=one_way_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=VERYLATE && sla=Scheduled,yes,45.4,179.4,224.9,20.207
4,booking_type=one_way_trip && pickUpHourOfDay=NIGHT && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_5,yes,45.4,179.4,224.9,20.207
4,booking_type=one_way_trip && pickUpHourOfDay=VERYLATE && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_5,yes,45.4,179.4,224.9,20.207
4,booking_type=one_way_trip && sla=Scheduled && zone=221 && zone_demand_popularity=POPULARITY_INDEX_2,yes,45.4,179.4,224.9,20.207
4,city=Bangalore && pickUpHourOfDay=LATENIGHT && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,yes,45.4,179.4,224.9,20.207
4,city=Chennai && dayType=WEEKEND && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_5,yes,45.4,179.4,224.9,20.207
4,city=Delhi NCR && dayType=WEEKEND && pickUpHourOfDay=VERYLATE && sla=Scheduled,yes,45.4,179.4,224.9,20.207
4,city=Hyderabad && dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled,yes,45.4,179.4,224.9,20.207
4,city=Mumbai && pickUpHourOfDay=VERYLATE && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_4,yes,45.4,179.4,224.9,20.207
4,dayType=FRIDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && source=ios,yes,45.4,179.4,224.9,20.207
4,dayType=WEEKEND && pickUpHourOfDay=EVENING && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_5,yes,45.4,179.4,224.9,20.207
4,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=MORNING && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,yes,45.4,179.4,224.9,20.207
4,booking_type=one_way_trip && city=Bangalore && zone=248 && zone_demand_popularity=POPULARITY_INDEX_1,yes,45.4,179.4,224.9,20.206
4,booking_type=one_way_trip && dayType=WEEKEND && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=VERYLATE,yes,45.4,179.4,224.9,20.206
4,booking_type=one_way_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && source=ios && zone_demand_popularity=POPULARITY_INDEX_4,yes,45.4,179.4,224.9,20.206
4,booking_type=one_way_trip && city=Bangalore && source=android && zone_demand_popularity=POPULARITY_INDEX_2,both,124.9,494.1,619.0,20.183
4,booking_type=one_way_trip && dayType=WEEKEND && pickUpHourOfDay=LATENIGHT && sla=Scheduled,both,104.9,415.9,520.8,20.134
4,booking_type=one_way_trip && dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && zone_demand_popularity=POPULARITY_INDEX_2,both,74.0,294.0,368.0,20.103
4,city=Bangalore && pickUpHourOfDay=VERYLATE && source=ios && zone_demand_popularity=POPULARITY_INDEX_1,both,76.2,303.0,379.2,20.098
4,booking_type=one_way_trip && pickUpHourOfDay=LATENIGHT && sla=Scheduled && source=android,both,150.3,597.7,748.0,20.093
4,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && zone_demand_popularity=POPULARITY_INDEX_2,both,134.4,537.6,672.1,20.000
4,booking_type=one_way_trip && city=Bangalore && source=ios && zone_demand_popularity=POPULARITY_INDEX_2,both,94.7,378.6,473.3,20.000
4,booking_type=one_way_trip && dayType=FRIDAY && pickUpHourOfDay=NIGHT && sla=Scheduled,both,76.9,307.6,384.5,20.000
4,booking_type=outstation && estimated_usage_bins=GT_8_HOURS && sla=Scheduled && source=android,both,59.4,237.7,297.1,20.000
4,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EARLY && sla=Scheduled,both,59.4,237.7,297.1,20.000
4,city=Bangalore && sla=Scheduled && zone=220 && zone_demand_popularity=POPULARITY_INDEX_2,both,55.9,223.7,279.6,20.000
4,city=Chennai && dayType=WEEKEND && sla=Scheduled && source=android,both,48.9,195.7,244.7,20.000
4,dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && sla=Scheduled,both,83.9,335.5,419.4,20.000
4,booking_type=one_way_trip && city=Bangalore && dayType=WEEKEND && source=ios,both,124.9,501.7,626.6,19.940
4,booking_type=one_way_trip && city=Bangalore && dayType=WEEKEND && source=android,both,123.1,494.1,617.2,19.939
4,booking_type=one_way_trip && city=Bangalore && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,both,223.7,898.3,1122.0,19.938
4,city=Bangalore && dayType=WEEKEND && source=android && zone=219,yes,44.6,179.4,224.0,19.912
4,booking_type=one_way_trip && city=Bangalore && dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR,both,225.7,908.6,1134.3,19.900
4,booking_type=one_way_trip && city=Mumbai && pickUpHourOfDay=VERYLATE && source=ios,both,68.2,274.5,342.7,19.890
4,booking_type=one_way_trip && city=Bangalore && dayType=WEEKEND && sla=Scheduled,both,237.7,961.2,1198.9,19.825
4,city=Delhi NCR && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_5,both,76.9,311.1,388.0,19.820
4,booking_type=one_way_trip && dayType=FRIDAY && sla=Scheduled && source=android,both,150.3,608.2,758.5,19.816
4,city=Bangalore && dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && source=ios,both,113.8,460.9,574.7,19.802
4,dayType=WEEKEND && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_1,both,139.8,566.2,706.0,19.802
4,booking_type=one_way_trip && city=Bangalore && estimated_usage_bins=LTE_1_HOUR && zone_demand_popularity=POPULARITY_INDEX_3,both,74.0,299.7,373.7,19.797
4,city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EARLY && source=android,both,67.9,275.4,343.3,19.780
4,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && source=ios,both,66.4,269.4,335.7,19.774
4,dayType=WEEKEND && source=android && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,yes,44.2,179.4,223.6,19.762
4,dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && source=android,both,136.3,555.7,692.1,19.697
4,dayType=WEEKEND && pickUpHourOfDay=VERYLATE && source=ios && zone_demand_popularity=POPULARITY_INDEX_3,yes,44.0,179.4,223.4,19.694
4,booking_type=one_way_trip && dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && source=ios,both,214.3,874.5,1088.8,19.686
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && source=android && zone_demand_popularity=POPULARITY_INDEX_2,both,92.9,379.4,472.3,19.679
4,city=Mumbai && pickUpHourOfDay=EVENING && sla=Scheduled && source=android,both,76.9,314.6,391.5,19.643
4,booking_type=one_way_trip && city=Bangalore && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT,both,136.6,559.6,696.1,19.619
4,city=Mumbai && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && source=android,both,62.9,258.6,321.6,19.565
4,booking_type=one_way_trip && city=Bangalore && estimated_usage_bins=LTE_1_HOUR && zone=221,yes,43.6,179.4,223.1,19.560
4,booking_type=one_way_trip && city=Delhi NCR && estimated_usage_bins=LTE_1_HOUR && source=ios,yes,43.6,179.4,223.1,19.560
4,booking_type=one_way_trip && city=Hyderabad && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE,yes,43.6,179.4,223.1,19.560
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && zone=221 && zone_demand_popularity=POPULARITY_INDEX_2,yes,43.6,179.4,223.1,19.560
4,booking_type=one_way_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=VERYLATE && source=ios,yes,43.5,179.4,223.0,19.529
4,city=Bangalore && dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled,both,115.3,475.3,590.7,19.527
4,booking_type=one_way_trip && city=Bangalore && dayType=WEEKEND && pickUpHourOfDay=LATENIGHT,both,45.4,187.4,232.9,19.512
4,city=Bangalore && dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT,both,43.6,180.2,223.8,19.492
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && source=android && zone_demand_popularity=POPULARITY_INDEX_5,yes,43.4,179.4,222.8,19.472
4,booking_type=one_way_trip && pickUpHourOfDay=VERYLATE && sla=Scheduled && source=android,both,178.3,737.5,915.7,19.466
