Level,Frequent_itemset,Frequent_item_set_seen_in,Yes_case_count,No_case_count,Total,Yes_percentage
5,booking_type=one_way_trip && city=Bangalore && sla=Scheduled && tripOutcome=good && zone=248,no,47.9,172.9,220.8,21.704
5,booking_type=one_way_trip && city=Delhi NCR && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,172.9,220.8,21.704
5,booking_type=one_way_trip && dayType=FRIDAY && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,172.9,220.8,21.704
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && sla=Scheduled && tripOutcome=good && zone=216,no,47.9,172.9,220.8,21.704
5,booking_type=one_way_trip && dayType=WEEKEND && pickUpHourOfDay=LATENIGHT && source=ios && tripOutcome=good,no,47.9,172.9,220.8,21.704
5,booking_type=one_way_trip && sla=Scheduled && tripOutcome=good && zone=248 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,172.9,220.8,21.704
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EVENING && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,172.9,220.8,21.704
5,booking_type=round_trip && estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled && source=ios && tripOutcome=good,no,47.9,172.9,220.8,21.704
5,booking_type=round_trip && pickUpHourOfDay=MORNING && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,172.9,220.8,21.704
5,city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,47.9,172.9,220.8,21.704
5,city=Bangalore && dayType=NORMAL_WEEKDAY && tripOutcome=good && zone=251 && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,172.9,220.8,21.704
5,city=Bangalore && estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=MORNING && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,172.9,220.8,21.704
5,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && tripOutcome=good && zone=219,no,47.9,172.9,220.8,21.704
5,city=Bangalore && sla=Scheduled && tripOutcome=good && zone=504 && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,172.9,220.8,21.704
5,city=Bangalore && source=android && tripOutcome=good && zone=248 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,172.9,220.8,21.704
5,city=Chennai && dayType=NORMAL_WEEKDAY && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_5,no,47.9,172.9,220.8,21.704
5,city=Delhi NCR && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && source=ios && tripOutcome=good,no,47.9,172.9,220.8,21.704
5,city=Delhi NCR && dayType=WEEKEND && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,172.9,220.8,21.704
5,city=Delhi NCR && dayType=WEEKEND && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_5,no,47.9,172.9,220.8,21.704
5,city=Delhi NCR && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,47.9,172.9,220.8,21.704
5,city=Delhi NCR && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_5,no,47.9,172.9,220.8,21.704
5,city=Hyderabad && dayType=NORMAL_WEEKDAY && tripOutcome=good && zone=141 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,172.9,220.8,21.704
5,city=Hyderabad && sla=Scheduled && source=android && tripOutcome=good && zone=141,no,47.9,172.9,220.8,21.704
5,city=Hyderabad && sla=Scheduled && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,172.9,220.8,21.704
5,dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,172.9,220.8,21.704
5,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,47.9,172.9,220.8,21.704
5,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=NIGHT && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,172.9,220.8,21.704
5,estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=EVENING && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,172.9,220.8,21.704
5,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && tripOutcome=good && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,172.9,220.8,21.704
5,sla=Scheduled && source=android && tripOutcome=good && zone=141 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,172.9,220.8,21.704
5,booking_type=4hr && city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && source=ios,no,47.9,173.5,221.5,21.638
5,booking_type=one_way_trip && dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && source=ios && tripOutcome=good,both,84.7,306.9,391.6,21.622
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && source=android && tripOutcome=good,both,84.7,306.9,391.6,21.622
5,booking_type=round_trip && estimated_usage_bins=GT_2_LTE_3_HOURS && pickUpHourOfDay=AFTERNOON && sla=Scheduled && tripOutcome=good,both,56.4,204.6,261.1,21.622
5,booking_type=6hr && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled && tripOutcome=good,both,95.3,345.7,441.0,21.600
5,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_1,both,258.6,940.2,1198.9,21.574
5,booking_type=4hr && dayType=WEEKEND && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && tripOutcome=good,both,137.6,501.0,638.5,21.547
5,booking_type=one_way_trip && city=Bangalore && dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,174.5,222.4,21.544
5,booking_type=one_way_trip && city=Hyderabad && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && source=ios,no,47.9,174.5,222.4,21.544
5,booking_type=4hr && city=Hyderabad && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && source=android,no,47.9,174.8,222.7,21.520
5,booking_type=one_way_trip && city=Bangalore && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,174.8,222.7,21.520
5,booking_type=one_way_trip && city=Hyderabad && dayType=WEEKEND && sla=Scheduled && source=ios,no,47.9,174.8,222.7,21.520
5,booking_type=one_way_trip && city=Hyderabad && sla=Scheduled && source=ios && zone=141,no,47.9,174.8,222.7,21.520
5,booking_type=one_way_trip && city=Hyderabad && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,174.8,222.7,21.520
5,booking_type=one_way_trip && sla=Scheduled && source=ios && zone=141 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,174.8,222.7,21.520
5,booking_type=round_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,no,47.9,174.8,222.7,21.520
5,booking_type=round_trip && city=Bangalore && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled,no,47.9,174.8,222.7,21.520
5,booking_type=round_trip && city=Bangalore && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_3,no,47.9,174.8,222.7,21.520
5,city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_4,no,47.9,174.8,222.7,21.520
5,city=Bangalore && dayType=WEEKEND && sla=Scheduled && source=android && zone=219,no,47.9,174.8,222.7,21.520
5,city=Bangalore && dayType=WEEKEND && sla=Scheduled && source=ios && tripOutcome=bad,no,47.9,174.8,222.7,21.520
5,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=MORNING && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,174.8,222.7,21.520
5,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone=248 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,174.8,222.7,21.520
5,city=Bangalore && sla=Scheduled && source=ios && zone=248 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,174.8,222.7,21.520
5,city=Delhi NCR && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && sla=Scheduled && source=ios,no,47.9,174.8,222.7,21.520
5,dayType=WEEKEND && sla=Scheduled && source=android && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,174.8,222.7,21.520
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,both,59.4,216.7,276.1,21.519
5,booking_type=6hr && estimated_usage_bins=GT_4_LTE_6_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good,both,70.6,257.5,328.1,21.505
5,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_1,both,80.4,293.6,374.0,21.495
5,booking_type=4hr && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && source=android && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,175.4,223.4,21.455
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && sla=Scheduled && tripOutcome=good,both,165.8,610.3,776.1,21.364
5,booking_type=4hr && city=Delhi NCR && dayType=NORMAL_WEEKDAY && sla=Scheduled && tripOutcome=good,no,47.9,176.4,224.3,21.363
5,booking_type=4hr && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,176.4,224.3,21.363
5,booking_type=one_way_trip && city=Bangalore && pickUpHourOfDay=NIGHT && sla=Immediate && tripOutcome=good,no,47.9,176.4,224.3,21.363
5,booking_type=one_way_trip && city=Bangalore && tripOutcome=good && zone=248 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,176.4,224.3,21.363
5,booking_type=one_way_trip && city=Chennai && dayType=NORMAL_WEEKDAY && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,47.9,176.4,224.3,21.363
5,booking_type=one_way_trip && dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,176.4,224.3,21.363
5,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && source=android && tripOutcome=good && zone=216,no,47.9,176.4,224.3,21.363
5,booking_type=one_way_trip && pickUpHourOfDay=LATENIGHT && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,176.4,224.3,21.363
5,booking_type=round_trip && city=Bangalore && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=AFTERNOON && tripOutcome=good,no,47.9,176.4,224.3,21.363
5,booking_type=round_trip && dayType=FRIDAY && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,176.4,224.3,21.363
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_2_LTE_3_HOURS && pickUpHourOfDay=MORNING && tripOutcome=good,no,47.9,176.4,224.3,21.363
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_2_LTE_3_HOURS && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,176.4,224.3,21.363
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,47.9,176.4,224.3,21.363
5,city=Bangalore && dayType=FRIDAY && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,176.4,224.3,21.363
5,city=Bangalore && dayType=WEEKEND && pickUpHourOfDay=EARLY && sla=Scheduled && tripOutcome=good,no,47.9,176.4,224.3,21.363
5,city=Bangalore && dayType=WEEKEND && pickUpHourOfDay=EVENING && source=android && tripOutcome=good,no,47.9,176.4,224.3,21.363
5,city=Bangalore && dayType=WEEKEND && tripOutcome=good && zone=216 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,176.4,224.3,21.363
5,city=Bangalore && sla=Scheduled && tripOutcome=good && zone=250 && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,176.4,224.3,21.363
5,city=Chennai && dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && tripOutcome=good,no,47.9,176.4,224.3,21.363
5,city=Hyderabad && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,47.9,176.4,224.3,21.363
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=MORNING && source=android && tripOutcome=good,no,47.9,176.4,224.3,21.363
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_2_LTE_3_HOURS && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,176.4,224.3,21.363
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,47.9,176.4,224.3,21.363
5,dayType=WEEKEND && sla=Scheduled && source=ios && tripOutcome=good && zone=219,no,47.9,176.4,224.3,21.363
5,estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,176.4,224.3,21.363
5,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,176.4,224.3,21.363
5,pickUpHourOfDay=EARLY && sla=Scheduled && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,176.4,224.3,21.363
5,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && zone_demand_popularity=POPULARITY_INDEX_4,no,47.9,176.4,224.3,21.362
5,booking_type=one_way_trip && dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && source=android,no,47.9,176.4,224.3,21.362
5,pickUpHourOfDay=VERYLATE && sla=Scheduled && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,both,77.6,285.8,363.4,21.359
5,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && sla=Scheduled && source=ios,both,132.8,489.3,622.1,21.348
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && zone_demand_popularity=POPULARITY_INDEX_1,both,56.9,210.6,267.5,21.277
5,booking_type=round_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_2_LTE_3_HOURS && source=android,no,47.9,177.3,225.2,21.275
5,booking_type=one_way_trip && pickUpHourOfDay=VERYLATE && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,both,49.4,183.4,232.8,21.212
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_2_LTE_3_HOURS && sla=Scheduled && tripOutcome=good,both,123.5,458.6,582.1,21.212
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_2_LTE_3_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good,both,49.4,183.4,232.8,21.212
5,booking_type=4hr && estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,178.3,226.2,21.187
5,booking_type=one_way_trip && city=Bangalore && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_4,no,47.9,178.3,226.2,21.187
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,178.3,226.2,21.187
5,booking_type=one_way_trip && dayType=WEEKEND && pickUpHourOfDay=LATENIGHT && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,178.3,226.2,21.187
5,booking_type=one_way_trip && dayType=WEEKEND && pickUpHourOfDay=NIGHT && sla=Scheduled && source=ios,no,47.9,178.3,226.2,21.187
5,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=AFTERNOON && sla=Scheduled && source=android,no,47.9,178.3,226.2,21.187
5,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && sla=Scheduled && zone=219,no,47.9,178.3,226.2,21.187
5,booking_type=round_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled,no,47.9,178.3,226.2,21.187
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_2_LTE_3_HOURS && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,178.3,226.2,21.187
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_4,no,47.9,178.3,226.2,21.187
5,booking_type=round_trip && dayType=WEEKEND && pickUpHourOfDay=AFTERNOON && sla=Scheduled && source=android,no,47.9,178.3,226.2,21.187
5,city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled,no,47.9,178.3,226.2,21.187
5,city=Bangalore && dayType=WEEKEND && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_4,no,47.9,178.3,226.2,21.187
5,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && sla=Scheduled && zone=219,no,47.9,178.3,226.2,21.187
5,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,178.3,226.2,21.187
5,city=Chennai && dayType=NORMAL_WEEKDAY && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_5,no,47.9,178.3,226.2,21.187
5,city=Delhi NCR && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && source=android,no,47.9,178.3,226.2,21.187
5,city=Delhi NCR && dayType=NORMAL_WEEKDAY && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,178.3,226.2,21.187
5,city=Hyderabad && dayType=NORMAL_WEEKDAY && sla=Scheduled && zone=141 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,178.3,226.2,21.187
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_4,no,47.9,178.3,226.2,21.187
5,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && sla=Scheduled && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,178.3,226.2,21.187
5,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && source=ios && zone=219,no,47.9,178.3,226.2,21.183
5,booking_type=one_way_trip && dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && source=android && tripOutcome=bad,both,56.9,212.4,269.4,21.127
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,both,52.9,197.6,250.5,21.127
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && sla=Scheduled && source=ios,both,66.4,248.2,314.6,21.111
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_4,both,80.4,300.6,381.0,21.101
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && sla=Scheduled,both,174.8,653.6,828.4,21.097
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && source=android,both,110.0,411.6,521.6,21.091
5,booking_type=one_way_trip && city=Bangalore && source=ios && zone=216 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,179.8,227.8,21.039
5,booking_type=4hr && city=Bangalore && pickUpHourOfDay=AFTERNOON && source=android && tripOutcome=good,no,47.9,179.9,227.8,21.032
5,booking_type=4hr && city=Hyderabad && estimated_usage_bins=GT_3_LTE_4_HOURS && source=android && tripOutcome=good,no,47.9,179.9,227.8,21.032
5,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,47.9,179.9,227.8,21.032
5,booking_type=one_way_trip && dayType=FRIDAY && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,179.9,227.8,21.032
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good && zone=216,no,47.9,179.9,227.8,21.032
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=NIGHT && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,179.9,227.8,21.032
5,booking_type=one_way_trip && dayType=WEEKEND && pickUpHourOfDay=NIGHT && source=android && tripOutcome=good,no,47.9,179.9,227.8,21.032
5,booking_type=one_way_trip && dayType=WEEKEND && pickUpHourOfDay=NIGHT && source=ios && tripOutcome=good,no,47.9,179.9,227.8,21.032
5,booking_type=one_way_trip && dayType=WEEKEND && source=ios && tripOutcome=good && zone=219,no,47.9,179.9,227.8,21.032
5,booking_type=round_trip && city=Delhi NCR && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good,no,47.9,179.9,227.8,21.032
5,booking_type=round_trip && dayType=WEEKEND && estimated_usage_bins=GT_1_LTE_2_HOURS && source=android && tripOutcome=good,no,47.9,179.9,227.8,21.032
5,booking_type=round_trip && estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=AFTERNOON && sla=Scheduled && tripOutcome=good,no,47.9,179.9,227.8,21.032
5,booking_type=round_trip && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_5,no,47.9,179.9,227.8,21.032
5,city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,179.9,227.8,21.032
5,city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,179.9,227.8,21.032
5,city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,179.9,227.8,21.032
5,city=Hyderabad && dayType=FRIDAY && sla=Scheduled && source=android && tripOutcome=good,no,47.9,179.9,227.8,21.032
5,city=Hyderabad && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && source=ios && tripOutcome=good,no,47.9,179.9,227.8,21.032
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=EVENING && source=android && tripOutcome=good,no,47.9,179.9,227.8,21.032
5,dayType=WEEKEND && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,179.9,227.8,21.032
5,estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,47.9,179.9,227.8,21.032
5,pickUpHourOfDay=NIGHT && sla=Scheduled && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,179.9,227.8,21.032
5,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,both,247.0,927.8,1174.8,21.021
5,booking_type=one_way_trip && city=Bangalore && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && zone_demand_popularity=POPULARITY_INDEX_2,no,47.9,180.2,228.1,21.006
5,booking_type=one_way_trip && dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && source=ios && tripOutcome=bad,no,47.9,180.2,228.1,21.006
5,city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && source=android && zone_demand_popularity=POPULARITY_INDEX_3,no,47.9,180.2,228.1,21.006
5,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && source=ios && zone=219,no,47.9,180.2,228.1,21.006
5,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && source=ios && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,47.9,180.2,228.1,21.006
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,both,60.0,225.8,285.8,20.988
5,estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=AFTERNOON && sla=Scheduled && source=android && tripOutcome=good,both,60.0,225.8,285.8,20.988
5,booking_type=one_way_trip && dayType=FRIDAY && pickUpHourOfDay=NIGHT && sla=Scheduled && tripOutcome=good,both,63.5,239.9,303.4,20.930
5,booking_type=one_way_trip && pickUpHourOfDay=NIGHT && sla=Scheduled && source=ios && tripOutcome=good,both,158.8,599.7,758.5,20.930
5,booking_type=4hr && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=MORNING && source=android,no,47.9,181.1,229.0,20.925
5,booking_type=one_way_trip && pickUpHourOfDay=VERYLATE && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,both,81.1,306.9,388.1,20.909
5,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && sla=Scheduled && zone=216,no,47.9,181.8,229.7,20.865
5,booking_type=one_way_trip && city=Bangalore && sla=Scheduled && source=android && zone=216,no,47.9,181.8,229.7,20.865
